StartTime	Dur	Proto	SrcAddr	Sport	Dir	DstAddr	Dport	State	sTos	dTos	TotPkts	TotBytes	Label
1970/01/03 22:53:27.797056	  0.000000	       udp	                  10.0.2.16	15311	   ->	              66.235.190.17	14249	  INT	    0		       1	       142	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 22:53:35.738238	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.228.41	13494	  INT	    0		       1	       130	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 22:53:36.929988	  0.000000	       udp	                  10.0.2.16	15311	   ->	              194.94.127.98	25549	  REQ	    0	    0	       1	       194	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 22:53:39.273763	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 22:53:41.937188	  0.000000	       udp	                  10.0.2.16	15311	   ->	              194.94.127.98	25549	  REQ	    0	    0	       1	        96	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 22:53:44.009763	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.148.80.28	24833	  INT	    0		       1	       195	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 22:53:46.944093	  0.000000	       udp	                  10.0.2.16	15311	   ->	              194.94.127.98	25549	  REQ	    0	    0	       1	       157	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 22:53:49.988310	  0.177488	       udp	                  10.0.2.16	15311	  <->	             66.235.184.138	15081	  CON	    0	    0	       3	       545	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 22:53:53.163004	  0.523589	       udp	                  10.0.2.16	15311	  <->	               66.148.64.18	24305	  CON	    0	    0	       6	      1270	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 22:53:53.687381	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.148.80.28	24833	  REQ	    0		       1	       167	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 22:53:53.687981	  3.009917	       tcp	                  10.0.2.16	49784	   ->	               66.148.64.18	13606	   S_	    0		       2	       132	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/03 22:53:57.759520	  0.000076	       arp	                  10.0.2.16		  who	                   10.0.2.2		  CON			       2	        84	                               flow=Background-ARP
1970/01/03 22:53:59.892780	  0.170834	       udp	                  10.0.2.16	15311	  <->	               66.36.230.86	19347	  CON	    0	    0	       3	       484	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 22:54:02.706303	  0.000000	       tcp	                  10.0.2.16	49784	   ->	               66.148.64.18	13606	   S_	    0		       1	        62	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/03 22:54:03.067210	  0.340547	       udp	                  10.0.2.16	15311	  <->	              194.94.127.98	25549	  CON	    0	    0	       8	      1643	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 22:54:03.407055	  0.285514	       udp	                  10.0.2.16	15311	  <->	            195.169.125.228	29902	  CON	    0	    0	       6	      1216	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 22:54:03.693211	  0.000000	       udp	                  10.0.2.16	15311	   ->	            111.240.194.123	10188	  INT	    0		       1	       155	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 22:54:12.320654	  0.000000	       udp	                  10.0.2.16	15311	   ->	             115.69.241.182	21008	  INT	    0		       1	       262	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 22:54:14.704799	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.148.64.18	24305	  REQ	    0	    0	       1	       264	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 22:54:19.711567	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.148.64.18	24305	  REQ	    0	    0	       1	       179	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 22:54:20.252450	  0.000000	       udp	                  10.0.2.16	15311	   ->	            111.242.171.190	16584	  INT	    0		       1	       179	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 22:54:24.719190	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.148.64.18	24305	  REQ	    0	    0	       1	       251	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 22:54:27.382069	  0.000000	       udp	                  10.0.2.16	15311	   ->	              178.91.32.168	16355	  INT	    0		       1	       284	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 22:54:33.190561	  0.000000	       udp	                  10.0.2.16	15311	   ->	               88.87.244.16	19811	  INT	    0		       1	       179	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 22:54:40.181054	  0.000000	       udp	                  10.0.2.16	15311	   ->	             123.240.194.78	21477	  INT	    0		       1	       143	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 22:54:44.757112	  0.000122	       arp	                  10.0.2.16		  who	                   10.0.2.2		  CON			       2	        84	                               flow=Background-ARP
1970/01/03 22:54:47.131127	  0.000000	       udp	                  10.0.2.16	15311	   ->	               84.2.155.234	15326	  INT	    0		       1	       153	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 22:54:54.441595	  0.000000	       udp	                  10.0.2.16	15311	   ->	            113.252.247.200	11105	  INT	    0		       1	       186	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 22:55:02.913762	  0.000000	       udp	                  10.0.2.16	15311	   ->	               89.41.100.12	18279	  INT	    0		       1	       120	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 22:55:10.133732	  0.000000	       udp	                  10.0.2.16	15311	   ->	              187.19.218.40	26151	  INT	    0		       1	       190	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 22:55:17.474715	  0.000000	       udp	                  10.0.2.16	15311	   ->	              95.57.211.247	20586	  INT	    0		       1	       130	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 22:55:24.694796	  0.000000	       udp	                  10.0.2.16	15311	   ->	                62.5.128.33	24761	  INT	    0		       1	       230	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 22:55:29.261184	  0.000117	       arp	                  10.0.2.16		  who	                   10.0.2.2		  CON			       2	        84	                               flow=Background-ARP
1970/01/03 22:59:43.280875	  2.999470	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  INT	    0		       3	       438	                                   flow=Background
1970/01/03 22:59:50.286372	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 22:59:58.287851	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:00:14.291042	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:00:46.297377	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:06:50.304569	  2.999726	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 23:06:57.309989	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:07:05.312109	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:07:21.315433	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:07:53.321100	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:13:57.326677	  3.001776	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 23:14:04.334348	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:14:12.336012	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:14:28.339125	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:15:00.344744	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:21:04.352415	  3.000228	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 23:21:11.358775	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:21:19.359708	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:21:35.362661	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:22:07.368697	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:25:48.366872	  0.000169	       arp	                  10.0.2.16		  who	                   10.0.2.2		  CON			       2	        84	                               flow=Background-ARP
1970/01/03 23:25:48.367214	  0.174559	       udp	                  10.0.2.16	15311	  <->	               66.148.64.18	24305	  CON	    0	    0	       2	       298	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 23:25:48.542419	  0.000000	       udp	                  10.0.2.16	15311	   ->	             66.235.184.138	15081	  INT	    0		       1	       245	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:25:48.543114	  2.997654	       tcp	                  10.0.2.16	49785	   ->	               66.148.64.18	13606	   S_	    0		       2	       132	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/03 23:25:57.539617	  0.000000	       tcp	                  10.0.2.16	49785	   ->	               66.148.64.18	13606	   S_	    0		       1	        62	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/03 23:26:06.793336	  0.000000	       udp	                  10.0.2.16	15311	   ->	             66.235.184.138	15081	  REQ	    0		       1	       117	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:26:09.547431	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.148.64.18	24305	  REQ	    0	    0	       1	       156	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:26:14.554074	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.148.64.18	24305	  REQ	    0	    0	       1	       249	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:26:19.561461	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.148.64.18	24305	  REQ	    0	    0	       1	       244	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:26:22.410007	  0.173726	       tcp	                  10.0.2.16	49786	   ->	             173.194.70.106	80	FSPA*	    0	    0	      10	      1818	               flow=From-Botnet-V1-TCP-Established
1970/01/03 23:26:22.584276	  0.226066	       tcp	                  10.0.2.16	49787	   ->	              173.194.70.94	80	SRPA*	    0	    0	       7	      1994	               flow=From-Botnet-V1-TCP-Established
1970/01/03 23:26:22.811418	  0.125714	       udp	                  10.0.2.16	15311	  <->	              194.94.127.98	25549	  CON	    0	    0	       4	       422	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 23:26:22.936530	  0.095089	       udp	                  10.0.2.16	15311	  <->	            195.169.125.228	29902	  CON	    0	    0	       2	       212	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 23:26:23.032180	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.230.86	19347	  INT	    0		       1	       162	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:26:41.884151	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.230.86	19347	  REQ	    0		       1	       192	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:26:59.180516	  0.171299	       tcp	                  10.0.2.16	49788	   ->	             173.194.70.106	80	FSPA*	    0	    0	      10	      1818	               flow=From-Botnet-V1-TCP-Established
1970/01/03 23:26:59.352182	  0.212805	       tcp	                  10.0.2.16	49789	   ->	              173.194.70.94	80	SRPA*	    0	    0	       7	      1994	               flow=From-Botnet-V1-TCP-Established
1970/01/03 23:28:11.376274	  3.000497	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  INT	    0		       3	       438	                                   flow=Background
1970/01/03 23:28:18.382143	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:28:26.384288	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:28:42.386812	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:29:14.392552	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:35:18.400778	  2.999460	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 23:35:25.406014	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:35:33.407425	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:35:49.411142	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:36:21.417006	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:42:25.424450	  3.000249	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 23:42:32.430285	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:42:40.431632	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:42:56.434688	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:43:28.440970	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:49:32.448358	  3.000022	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 23:49:39.454312	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:49:47.455605	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:50:03.458985	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:50:35.464572	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:56:39.472638	  2.999838	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 23:56:46.478047	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:56:54.479380	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:57:02.190878	  0.000170	       arp	                  10.0.2.16		  who	                   10.0.2.2		  CON			       2	        84	                               flow=Background-ARP
1970/01/03 23:57:02.191284	  0.000000	       udp	                  10.0.2.16	15311	   ->	             66.235.184.138	15081	  INT	    0		       1	       256	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:57:10.483049	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:57:17.853467	  0.000000	       udp	                  10.0.2.16	15311	   ->	             66.235.184.138	15081	  REQ	    0		       1	       279	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:57:36.434550	  0.174523	       tcp	                  10.0.2.16	49790	   ->	             173.194.70.106	80	FSPA*	    0	    0	      10	      1818	               flow=From-Botnet-V1-TCP-Established
1970/01/03 23:57:36.609460	  0.272211	       tcp	                  10.0.2.16	49791	   ->	              173.194.70.94	80	SRPA*	    0	    0	       7	      1994	               flow=From-Botnet-V1-TCP-Established
1970/01/03 23:57:36.882645	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.230.86	19347	  INT	    0		       1	       146	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:57:42.488362	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 23:57:53.013930	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.230.86	19347	  REQ	    0		       1	       223	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:58:11.653212	  0.181254	       tcp	                  10.0.2.16	49792	   ->	             173.194.70.106	80	FSPA*	    0	    0	      10	      1818	               flow=From-Botnet-V1-TCP-Established
1970/01/03 23:58:11.834861	  0.208284	       tcp	                  10.0.2.16	49793	   ->	              173.194.70.94	80	SRPA*	    0	    0	       7	      1994	               flow=From-Botnet-V1-TCP-Established
1970/01/03 23:58:12.044142	  0.179589	       udp	                  10.0.2.16	15311	  <->	               66.148.64.18	24305	  CON	    0	    0	       2	       221	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 23:58:12.224240	  0.118728	       udp	                  10.0.2.16	15311	  <->	              194.94.127.98	25549	  CON	    0	    0	       4	       620	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 23:58:12.224590	  3.001132	       tcp	                  10.0.2.16	49794	   ->	               66.148.64.18	13606	   S_	    0		       2	       132	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/03 23:58:12.342425	  0.095871	       udp	                  10.0.2.16	15311	  <->	            195.169.125.228	29902	  CON	    0	    0	       2	       237	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 23:58:12.438984	  0.171333	       udp	                  10.0.2.16	15311	  <->	             66.235.184.138	15081	  CON	    0	    0	       3	       440	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 23:58:15.606425	  0.173710	       udp	                  10.0.2.16	15311	  <->	               66.36.230.86	19347	  CON	    0	    0	       3	       518	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 23:58:18.781195	  0.335873	       udp	                  10.0.2.16	15311	  <->	              194.94.127.98	25549	  CON	    0	    0	       8	      1629	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 23:58:19.116256	  0.289424	       udp	                  10.0.2.16	15311	  <->	            195.169.125.228	29902	  CON	    0	    0	       6	      1341	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 23:58:19.406252	  0.511188	       udp	                  10.0.2.16	15311	  <->	               66.148.64.18	24305	  CON	    0	    0	       6	      1167	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 23:58:19.917999	  0.000000	       udp	                  10.0.2.16	15311	   ->	                62.5.128.33	24761	  INT	    0		       1	       223	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:58:21.223998	  0.000000	       tcp	                  10.0.2.16	49794	   ->	               66.148.64.18	13606	   S_	    0		       1	        62	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/03 23:58:28.474652	  0.171182	       udp	                  10.0.2.16	15311	  <->	             66.235.184.138	15081	  CON	    0	    0	       3	       632	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 23:58:31.649852	  1.572533	       udp	                  10.0.2.16	15311	  <->	               66.148.64.18	24305	  CON	    0	    0	       7	      1585	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 23:58:32.163073	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.148.80.28	24833	  INT	    0		       1	       219	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:58:38.229174	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.148.64.18	24305	  REQ	    0	    0	       1	       162	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:58:39.541019	  0.173531	       udp	                  10.0.2.16	15311	  <->	               66.36.230.86	19347	  CON	    0	    0	       3	       539	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 23:58:42.715296	  0.338698	       udp	                  10.0.2.16	15311	  <->	              194.94.127.98	25549	  CON	    0	    0	       8	      1594	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 23:58:43.053267	  0.297772	       udp	                  10.0.2.16	15311	  <->	            195.169.125.228	29902	  CON	    0	    0	       6	      1296	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 23:58:43.236355	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.148.64.18	24305	  REQ	    0	    0	       1	       247	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:58:43.351716	  0.000000	       udp	                  10.0.2.16	15311	   ->	            111.240.194.123	10188	  INT	    0		       1	       221	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:58:51.718540	  0.000000	       udp	                  10.0.2.16	15311	   ->	             115.69.241.182	21008	  INT	    0		       1	       233	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:58:56.254543	  0.000114	       arp	                  10.0.2.16		  who	                   10.0.2.2		  CON			       2	        84	                               flow=Background-ARP
1970/01/03 23:58:56.845274	  0.000000	       udp	                  10.0.2.16	15311	   ->	            111.242.171.190	16584	  INT	    0		       1	       212	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:59:03.275710	  0.000000	       udp	                  10.0.2.16	15311	   ->	              178.91.32.168	16355	  INT	    0		       1	       124	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:59:09.403745	  0.000000	       udp	                  10.0.2.16	15311	   ->	               88.87.244.16	19811	  INT	    0		       1	       281	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:59:16.093397	  0.000000	       udp	                  10.0.2.16	15311	   ->	             123.240.194.78	21477	  INT	    0		       1	       299	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:59:21.751562	  0.000000	       udp	                  10.0.2.16	15311	   ->	               84.2.155.234	15326	  INT	    0		       1	       205	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:59:28.721537	  0.000000	       udp	                  10.0.2.16	15311	   ->	            113.252.247.200	11105	  INT	    0		       1	       213	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:59:36.923651	  0.000000	       udp	                  10.0.2.16	15311	   ->	               89.41.100.12	18279	  INT	    0		       1	       195	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:59:41.760145	  0.000132	       arp	                  10.0.2.16		  who	                   10.0.2.2		  CON			       2	        84	                               flow=Background-ARP
1970/01/03 23:59:45.295589	  0.000000	       udp	                  10.0.2.16	15311	   ->	              187.19.218.40	26151	  INT	    0		       1	       300	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:59:50.332563	  0.000000	       udp	                  10.0.2.16	15311	   ->	              95.57.211.247	20586	  INT	    0		       1	       270	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 23:59:57.232787	  0.000000	       udp	                  10.0.2.16	15311	   ->	                62.5.128.33	24761	  INT	    0		       1	       219	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/04 00:03:46.496282	  3.000376	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  INT	    0		       3	       438	                                   flow=Background
1970/01/04 00:03:53.502568	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:04:01.504106	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:04:17.506325	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:04:49.512228	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:10:53.520144	  3.000271	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/04 00:11:00.525720	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:11:08.527333	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:11:24.530877	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:11:56.537211	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:18:00.544173	  3.000118	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/04 00:18:07.550112	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:18:15.551443	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:18:31.554357	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:19:03.560342	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:25:07.568425	  2.999536	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/04 00:25:14.574097	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:25:22.575563	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
